2025-08-11 06:25:10,054 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 06:25:16,083 [INFO] app: embedding.py: ✅ 컬렉션 'embedding_test' 준비 완료
2025-08-11 06:25:18,229 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 06:25:18,231 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 06:25:18,232 [INFO] agent.document_processing.clear_collection:   1. embedding_test
2025-08-11 06:25:18,232 [INFO] agent.document_processing.clear_collection:   2. Booking_master
2025-08-11 06:54:52,742 [DEBUG] app: app.py: Log data requested, returning 24 filtered log lines
2025-08-11 06:54:57,739 [DEBUG] app: app.py: Log data requested, returning 24 filtered log lines
2025-08-11 06:55:02,742 [DEBUG] app: app.py: Log data requested, returning 24 filtered log lines
2025-08-11 06:55:07,739 [DEBUG] app: app.py: Log data requested, returning 24 filtered log lines
2025-08-11 06:55:12,741 [DEBUG] app: app.py: Log data requested, returning 24 filtered log lines
2025-08-11 06:55:17,738 [DEBUG] app: app.py: Log data requested, returning 24 filtered log lines
2025-08-11 06:55:22,743 [DEBUG] app: app.py: Log data requested, returning 24 filtered log lines
2025-08-11 06:55:27,737 [DEBUG] app: app.py: Log data requested, returning 24 filtered log lines
2025-08-11 06:55:32,742 [DEBUG] app: app.py: Log data requested, returning 24 filtered log lines
2025-08-11 06:55:37,738 [DEBUG] app: app.py: Log data requested, returning 24 filtered log lines
2025-08-11 06:55:42,739 [DEBUG] app: app.py: Log data requested, returning 24 filtered log lines
2025-08-11 06:55:47,739 [DEBUG] app: app.py: Log data requested, returning 24 filtered log lines
2025-08-11 06:55:50,626 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 06:55:50,957 [INFO] app: embedding.py: ✅ 컬렉션 'embedding_test' 준비 완료
2025-08-11 06:55:52,193 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:55:57,171 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:56:02,171 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:56:07,166 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:56:12,171 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:56:17,169 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:56:22,172 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:56:27,171 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:56:32,172 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:56:37,173 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:56:42,172 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:56:47,170 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:56:52,174 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:56:57,167 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:57:02,169 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:57:07,166 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:57:12,174 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:57:17,168 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:57:22,137 [DEBUG] app: app.py: Log data requested, returning 26 filtered log lines
2025-08-11 06:57:23,763 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 06:57:24,044 [INFO] app: embedding.py: ✅ 컬렉션 'embedding_test' 준비 완료
2025-08-11 06:57:24,619 [DEBUG] app: app.py: Log data requested, returning 28 filtered log lines
2025-08-11 06:57:24,682 [DEBUG] app: app.py: Log data requested, returning 28 filtered log lines
2025-08-11 06:57:24,846 [DEBUG] app: app.py: Log data requested, returning 28 filtered log lines
2025-08-11 06:57:25,226 [DEBUG] app: app.py: Log data requested, returning 28 filtered log lines
2025-08-11 06:57:30,234 [DEBUG] app: app.py: Log data requested, returning 28 filtered log lines
2025-08-11 06:57:35,229 [DEBUG] app: app.py: Log data requested, returning 28 filtered log lines
2025-08-11 06:57:40,233 [DEBUG] app: app.py: Log data requested, returning 28 filtered log lines
2025-08-11 06:57:45,229 [DEBUG] app: app.py: Log data requested, returning 28 filtered log lines
2025-08-11 06:57:50,223 [DEBUG] app: app.py: Log data requested, returning 28 filtered log lines
2025-08-11 06:57:55,539 [INFO] app: embedding.py: ✅ Milvus 연결 성공!
2025-08-11 06:57:55,833 [INFO] app: embedding.py: ✅ 컬렉션 'embedding_test' 준비 완료
2025-08-11 06:57:57,254 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:57:57,376 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:57:57,830 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:57:58,060 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:57:58,288 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:58:03,296 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:58:07,311 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:58:07,816 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:58:11,168 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:58:12,541 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:58:13,727 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:58:14,182 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:58:14,908 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:58:15,426 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:58:15,995 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:58:16,523 [DEBUG] app: app.py: Log data requested, returning 30 filtered log lines
2025-08-11 06:58:16,528 [INFO] agent.document_processing.clear_collection: ✅ Milvus 연결 성공!
2025-08-11 06:58:16,529 [INFO] agent.document_processing.clear_collection: 📋 현재 컬렉션 목록 (2개):
2025-08-11 06:58:16,529 [INFO] agent.document_processing.clear_collection:   1. embedding_test
2025-08-11 06:58:16,529 [INFO] agent.document_processing.clear_collection:   2. Booking_master
2025-08-11 06:58:17,191 [DEBUG] app: app.py: Log data requested, returning 34 filtered log lines
2025-08-11 06:58:17,596 [DEBUG] app: app.py: Log data requested, returning 34 filtered log lines
2025-08-11 06:58:18,575 [DEBUG] app: app.py: Log data requested, returning 34 filtered log lines
2025-08-11 06:58:19,012 [DEBUG] app: app.py: Log data requested, returning 34 filtered log lines
2025-08-11 06:58:20,238 [DEBUG] app: app.py: Log data requested, returning 34 filtered log lines
2025-08-11 06:58:20,871 [DEBUG] app: app.py: Log data requested, returning 34 filtered log lines
2025-08-11 06:58:25,877 [DEBUG] app: app.py: Log data requested, returning 34 filtered log lines
2025-08-11 06:58:30,877 [DEBUG] app: app.py: Log data requested, returning 34 filtered log lines
2025-08-11 06:58:35,875 [DEBUG] app: app.py: Log data requested, returning 34 filtered log lines
2025-08-11 06:58:40,879 [DEBUG] app: app.py: Log data requested, returning 34 filtered log lines
2025-08-11 06:58:44,097 [DEBUG] python_multipart.multipart: Calling on_part_begin with no data
2025-08-11 06:58:44,097 [DEBUG] python_multipart.multipart: Calling on_header_field with data[36:55]
2025-08-11 06:58:44,097 [DEBUG] python_multipart.multipart: Calling on_header_value with data[57:125]
2025-08-11 06:58:44,098 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 06:58:44,098 [DEBUG] python_multipart.multipart: Calling on_header_field with data[127:139]
2025-08-11 06:58:44,098 [DEBUG] python_multipart.multipart: Calling on_header_value with data[141:206]
2025-08-11 06:58:44,098 [DEBUG] python_multipart.multipart: Calling on_header_end with no data
2025-08-11 06:58:44,098 [DEBUG] python_multipart.multipart: Calling on_headers_finished with no data
2025-08-11 06:58:44,098 [DEBUG] python_multipart.multipart: Calling on_part_data with data[0:9391]
2025-08-11 06:58:44,099 [DEBUG] python_multipart.multipart: Calling on_part_end with no data
2025-08-11 06:58:44,099 [DEBUG] python_multipart.multipart: Calling on_end with no data
2025-08-11 06:58:44,099 [INFO] app: ✅ /api/v1/agent/excel_rag_generator 엔드포인트 호출 시작
2025-08-11 06:58:44,104 [INFO] app: 📄 엑셀 파일 로드 완료: bookingmaster_raganswer_test.xlsx, 9개 행
2025-08-11 06:58:44,104 [INFO] app: 💬 RAG 에이전트 호출: '타선사 신규 Booking 생성하는 프로세스 알려주세요'
2025-08-11 06:58:44,433 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 06:58:44,433 [INFO] app: 💡 RAG 답변 수신
2025-08-11 06:58:44,433 [INFO] app: 💬 RAG 에이전트 호출: '여러 경로(E-Service, EDI, E-mail)로 접수 된 Booking 생성하는 프로세스 알려줘'
2025-08-11 06:58:44,524 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 06:58:44,524 [INFO] app: 💡 RAG 답변 수신
2025-08-11 06:58:44,524 [INFO] app: 💬 RAG 에이전트 호출: 'E-S/I(Shipping instruction) Upload 프로세스 알려줘'
2025-08-11 06:58:44,598 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 06:58:44,598 [INFO] app: 💡 RAG 답변 수신
2025-08-11 06:58:44,598 [INFO] app: 💬 RAG 에이전트 호출: '생성 된 Booking List 를 확인 하는 방법을 알려주세요.'
2025-08-11 06:58:44,680 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 06:58:44,680 [INFO] app: 💡 RAG 답변 수신
2025-08-11 06:58:44,681 [INFO] app: 💬 RAG 에이전트 호출: 'Container No. Attach 되는(또는 하는) 절차를 알려주세요.'
2025-08-11 06:58:44,757 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 06:58:44,757 [INFO] app: 💡 RAG 답변 수신
2025-08-11 06:58:44,757 [INFO] app: 💬 RAG 에이전트 호출: 'VGM 정보를 Update 하는 방법을 알려 줘'
2025-08-11 06:58:44,845 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 06:58:44,845 [INFO] app: 💡 RAG 답변 수신
2025-08-11 06:58:44,846 [INFO] app: 💬 RAG 에이전트 호출: 'Vessel 또는 Port를 일괄 수정 하는 방법을 알려줘'
2025-08-11 06:58:44,960 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 06:58:44,961 [INFO] app: 💡 RAG 답변 수신
2025-08-11 06:58:44,961 [INFO] app: 💬 RAG 에이전트 호출: '위험물 선적 승인 요청 방법을 알려주세요.'
2025-08-11 06:58:45,045 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 06:58:45,045 [INFO] app: 💡 RAG 답변 수신
2025-08-11 06:58:45,045 [INFO] app: 💬 RAG 에이전트 호출: 'Awkward Cargo 선적 승인 요청 방법을 알려주세요.'
2025-08-11 06:58:45,116 [INFO] app: embedding.py: 🔍 검색 결과: 0개 중 0개가 임계값(0.2) 이상
2025-08-11 06:58:45,116 [INFO] app: 💡 RAG 답변 수신
2025-08-11 06:58:45,117 [INFO] app: ✅ 모든 질문에 대한 답변 생성 및 'answer' 컬럼 추가 완료
2025-08-11 06:58:45,126 [INFO] app: 🎉 처리 완료! 수정된 엑셀 파일을 반환합니다.
2025-08-11 06:58:45,874 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 06:58:50,886 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 06:58:55,876 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 06:59:00,879 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 06:59:05,877 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 06:59:10,877 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 06:59:15,876 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 06:59:20,875 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 06:59:25,874 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 06:59:30,874 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 06:59:35,875 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 06:59:40,877 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 06:59:45,875 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 06:59:50,874 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 06:59:55,873 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:00:00,874 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:00:05,873 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:00:10,875 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:00:15,873 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:00:20,879 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:00:25,871 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:00:30,877 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:00:35,873 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:00:40,876 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:00:45,873 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:00:50,876 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:00:55,874 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:01:00,875 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:01:05,872 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:01:10,874 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:01:15,871 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:01:20,878 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:01:25,872 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:01:30,880 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:01:35,870 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:01:40,878 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:01:45,873 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:01:50,876 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:01:55,872 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:02:00,876 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:02:05,872 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:02:10,872 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:02:15,871 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:02:20,874 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:02:25,871 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:02:30,876 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:02:35,870 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:02:40,871 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:02:45,871 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:02:50,875 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:02:55,870 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:03:00,872 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:03:05,870 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:03:10,885 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
2025-08-11 07:03:15,885 [DEBUG] app: app.py: Log data requested, returning 65 filtered log lines
